experiment,model,phase,window_id,day,y_true,y_score,f1,pr_auc,roc_auc,fpr,n
D,GAT+LSTM_full_retrain,3,1447,wed,1.0,0.9933282136917114,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1448,wed,1.0,0.9934571385383606,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1449,wed,1.0,0.9927767515182495,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1450,wed,1.0,0.9926020503044128,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1451,wed,1.0,0.9927757978439331,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1452,wed,1.0,0.9929075241088867,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1453,wed,1.0,0.9920235872268677,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1454,wed,1.0,0.9915174245834351,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1455,wed,1.0,0.9927532076835632,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1456,wed,1.0,0.9918423891067505,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1457,wed,1.0,0.9930912256240845,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1458,wed,1.0,0.9928680658340454,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1459,wed,1.0,0.9926844239234924,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1460,wed,1.0,0.9928956627845764,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1461,wed,1.0,0.9930625557899475,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1462,wed,1.0,0.9914843440055847,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1463,wed,1.0,0.9928780198097229,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1464,wed,1.0,0.9923801422119141,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1465,wed,1.0,0.9915839433670044,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1466,wed,1.0,0.9930682182312012,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1467,wed,1.0,0.9932438731193542,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1468,wed,1.0,0.9939828515052795,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1469,wed,1.0,0.9953665733337402,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1470,wed,1.0,0.9941352605819702,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1471,wed,1.0,0.994060218334198,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1472,wed,1.0,0.9894150495529175,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1473,wed,1.0,0.9822772145271301,1.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_full_retrain,3,1474,wed,0.0,0.17722800374031067,1.0,0.9999999999999998,1.0,0.0,20
D,GAT+LSTM_full_retrain,3,1475,wed,1.0,0.10080073028802872,0.972972972972973,0.997299168975069,0.9473684210526315,0.0,20
D,GAT+LSTM_full_retrain,3,1476,wed,0.0,0.009052153676748276,0.9714285714285714,0.9969948018193633,0.9722222222222222,0.0,20
D,GAT+LSTM_full_retrain,3,1477,wed,0.0,0.025154463946819305,0.9696969696969697,0.9966359092656671,0.9803921568627452,0.0,20
D,GAT+LSTM_full_retrain,3,1478,wed,1.0,0.366986483335495,0.9375,0.9966359092656671,0.9803921568627452,0.0,20
D,GAT+LSTM_full_retrain,3,1479,wed,1.0,0.10667767375707626,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1480,wed,1.0,0.5495375990867615,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1481,wed,1.0,0.9072049856185913,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1482,wed,1.0,0.9758147597312927,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1483,wed,1.0,0.9927206039428711,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1484,wed,1.0,0.9865922331809998,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1485,wed,1.0,0.9788790941238403,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1486,wed,1.0,0.8068456649780273,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1487,wed,1.0,0.9757109880447388,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1488,wed,1.0,0.9888049364089966,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1489,wed,1.0,0.9922244548797607,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1490,wed,1.0,0.9934710264205933,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1491,wed,1.0,0.9942703247070312,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1492,wed,1.0,0.9918409585952759,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1493,wed,1.0,0.9872010946273804,0.9032258064516129,0.9930675701653211,0.9607843137254902,0.0,20
D,GAT+LSTM_full_retrain,3,1494,wed,0.0,0.9938546419143677,0.875,0.8695688058577331,0.6862745098039217,0.3333333333333333,20
D,GAT+LSTM_full_retrain,3,1495,wed,0.0,0.9905365109443665,0.875,0.8119706172095879,0.59375,0.5,20
D,GAT+LSTM_full_retrain,3,1496,wed,0.0,0.939498782157898,0.8484848484848485,0.7953824101487608,0.515625,0.75,20
D,GAT+LSTM_full_retrain,3,1497,wed,0.0,0.9671119451522827,0.8235294117647058,0.7807168783658722,0.4375,1.0,20
D,GAT+LSTM_full_retrain,3,1498,wed,0.0,0.9794241189956665,0.8235294117647058,0.7551783282936534,0.48,1.0,20
D,GAT+LSTM_full_retrain,3,1499,wed,0.0,0.9603196382522583,0.8235294117647058,0.7477417749089575,0.5595238095238095,1.0,20
D,GAT+LSTM_full_retrain,3,1500,wed,0.0,0.6683197617530823,0.7878787878787878,0.7520215065821163,0.6593406593406594,1.0,20
D,GAT+LSTM_full_retrain,3,1501,wed,0.0,0.4982037842273712,0.7741935483870968,0.758403415756357,0.7395833333333333,0.875,20
D,GAT+LSTM_full_retrain,3,1502,wed,0.0,0.0122299799695611,0.7586206896551724,0.7547759207518565,0.7777777777777777,0.7777777777777778,20
D,GAT+LSTM_full_retrain,3,1503,wed,0.0,0.01830482855439186,0.7407407407407407,0.731794733044733,0.79,0.7,20
D,GAT+LSTM_full_retrain,3,1504,wed,0.0,0.007736438885331154,0.72,0.719107744107744,0.8080808080808081,0.6363636363636364,20
D,GAT+LSTM_full_retrain,3,1505,wed,0.0,0.006621663458645344,0.6956521739130435,0.7159455128205128,0.8333333333333333,0.5833333333333334,20
D,GAT+LSTM_full_retrain,3,1506,wed,0.0,0.006354499142616987,0.6666666666666666,0.7389455782312924,0.8901098901098901,0.5384615384615384,20
D,GAT+LSTM_full_retrain,3,1507,wed,0.0,0.0032754926942288876,0.631578947368421,0.7482142857142857,0.9166666666666667,0.5,20
D,GAT+LSTM_full_retrain,3,1508,wed,0.0,0.006860183551907539,0.5882352941176471,0.7514285714285713,0.9333333333333333,0.4666666666666667,20
D,GAT+LSTM_full_retrain,3,1509,wed,0.0,0.003400965128093958,0.5333333333333333,0.73125,0.9375,0.4375,20
D,GAT+LSTM_full_retrain,3,1510,wed,0.0,0.004416878800839186,0.46153846153846156,0.711111111111111,0.9411764705882353,0.4117647058823529,20
D,GAT+LSTM_full_retrain,3,1511,wed,0.0,0.0043075974099338055,0.36363636363636365,0.3333333333333333,0.9166666666666666,0.3888888888888889,20
D,GAT+LSTM_full_retrain,3,1512,wed,0.0,0.0035204060841351748,0.2222222222222222,0.16666666666666666,0.8947368421052632,0.3684210526315789,20
D,GAT+LSTM_full_retrain,3,1513,wed,0.0,0.004798142239451408,0.0,0.5,,0.35,20
D,GAT+LSTM_full_retrain,3,1514,wed,0.0,0.005836459808051586,0.0,0.5,,0.3,20
D,GAT+LSTM_full_retrain,3,1515,wed,0.0,0.003744799643754959,0.0,0.5,,0.25,20
D,GAT+LSTM_full_retrain,3,1516,wed,0.0,0.005232660099864006,0.0,0.5,,0.2,20
D,GAT+LSTM_full_retrain,3,1517,wed,0.0,0.004808227997273207,0.0,0.5,,0.15,20
D,GAT+LSTM_full_retrain,3,1518,wed,0.0,0.005713993683457375,0.0,0.5,,0.1,20
D,GAT+LSTM_full_retrain,3,1519,wed,0.0,0.097686268389225,0.0,0.5,,0.05,20
D,GAT+LSTM_full_retrain,3,1520,wed,0.0,0.07317931205034256,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1521,wed,0.0,0.046118300408124924,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1522,wed,0.0,0.045384157449007034,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1523,wed,0.0,0.07062888890504837,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1524,wed,0.0,0.043029651045799255,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1525,wed,0.0,0.036500539630651474,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1526,wed,0.0,0.044057898223400116,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1527,wed,0.0,0.02371929958462715,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1528,wed,0.0,0.03512565419077873,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1529,wed,0.0,0.021413417533040047,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1530,wed,0.0,0.03389252722263336,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1531,wed,0.0,0.18330799043178558,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1532,wed,0.0,0.1111598014831543,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1533,wed,0.0,0.09568797796964645,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1534,wed,0.0,0.13085533678531647,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1535,wed,0.0,0.14592422544956207,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1536,wed,0.0,0.11951562017202377,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1537,wed,0.0,0.1004379391670227,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1538,wed,0.0,0.04282074794173241,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1539,wed,0.0,0.031112052500247955,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1540,wed,0.0,0.07066524028778076,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1541,wed,0.0,0.044763315469026566,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1542,wed,0.0,0.05489787086844444,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1543,wed,0.0,0.03111562877893448,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1544,wed,0.0,0.0492141917347908,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1545,wed,0.0,0.04180601239204407,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1546,wed,0.0,0.038809094578027725,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1547,wed,0.0,0.019630935043096542,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1548,wed,0.0,0.01565871573984623,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1549,wed,0.0,0.017430810257792473,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1550,wed,0.0,0.022598465904593468,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1551,wed,0.0,0.038360126316547394,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1552,wed,0.0,0.009070063941180706,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1553,wed,0.0,0.025268109515309334,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1554,wed,0.0,0.005727079696953297,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1555,wed,0.0,0.004733739886432886,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1556,wed,0.0,0.018767142668366432,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1557,wed,0.0,0.016349658370018005,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1558,wed,0.0,0.006940409075468779,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1559,wed,0.0,0.014691743068397045,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1560,wed,0.0,0.02576793171465397,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1561,wed,0.0,0.03640232980251312,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1562,wed,0.0,0.04010363668203354,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1563,wed,0.0,0.04077820107340813,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1564,wed,0.0,0.015108424238860607,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1565,wed,0.0,0.03514596074819565,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1566,wed,0.0,0.018946316093206406,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1567,wed,0.0,0.01059668231755495,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1568,wed,0.0,0.013315953314304352,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1569,wed,0.0,0.010172806680202484,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1570,wed,1.0,0.009642873890697956,0.0,0.03125,0.21052631578947367,0.0,20
D,GAT+LSTM_full_retrain,3,1571,wed,0.0,0.011032330803573132,0.0,0.03125,0.21052631578947367,0.0,20
D,GAT+LSTM_full_retrain,3,1572,wed,0.0,0.015380057506263256,0.0,0.029411764705882353,0.1578947368421053,0.0,20
D,GAT+LSTM_full_retrain,3,1573,wed,0.0,0.03833603486418724,0.0,0.029411764705882353,0.1578947368421053,0.0,20
D,GAT+LSTM_full_retrain,3,1574,wed,0.0,0.012731137685477734,0.0,0.027777777777777776,0.10526315789473684,0.0,20
D,GAT+LSTM_full_retrain,3,1575,wed,0.0,0.028420282527804375,0.0,0.02631578947368421,0.052631578947368474,0.0,20
D,GAT+LSTM_full_retrain,3,1576,wed,0.0,0.03466612100601196,0.0,0.02631578947368421,0.052631578947368474,0.0,20
D,GAT+LSTM_full_retrain,3,1577,wed,0.0,0.11323951929807663,0.0,0.02631578947368421,0.052631578947368474,0.0,20
D,GAT+LSTM_full_retrain,3,1578,wed,0.0,0.19458577036857605,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1579,wed,0.0,0.1443549394607544,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1580,wed,0.0,0.20927947759628296,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1581,wed,0.0,0.15211769938468933,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1582,wed,0.0,0.012301557697355747,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1583,wed,0.0,0.021635429933667183,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1584,wed,0.0,0.01185128279030323,0.0,0.025,0.0,0.0,20
D,GAT+LSTM_full_retrain,3,1585,wed,0.0,0.004167229402810335,0.0,0.02631578947368421,0.052631578947368474,0.0,20
D,GAT+LSTM_full_retrain,3,1586,wed,0.0,0.009190713986754417,0.0,0.027777777777777776,0.10526315789473684,0.0,20
D,GAT+LSTM_full_retrain,3,1587,wed,0.0,0.004029782023280859,0.0,0.029411764705882353,0.1578947368421053,0.0,20
D,GAT+LSTM_full_retrain,3,1588,wed,0.0,0.01699959859251976,0.0,0.029411764705882353,0.1578947368421053,0.0,20
D,GAT+LSTM_full_retrain,3,1589,wed,0.0,0.021961238235235214,0.0,0.029411764705882353,0.1578947368421053,0.0,20
D,GAT+LSTM_full_retrain,3,1590,wed,0.0,0.01519959419965744,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1591,wed,0.0,0.011005284264683723,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1592,wed,0.0,0.0054724812507629395,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1593,wed,0.0,0.006123561877757311,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1594,wed,0.0,0.0034329090267419815,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1595,wed,0.0,0.008402696810662746,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1596,wed,0.0,0.007099103648215532,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1597,wed,0.0,0.00817838218063116,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1598,wed,0.0,0.021944550797343254,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1599,wed,0.0,0.028744183480739594,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1600,wed,0.0,0.10406100004911423,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1601,wed,0.0,0.12968111038208008,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1602,wed,0.0,0.10249079763889313,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1603,wed,0.0,0.6335239410400391,0.0,0.5,,0.05,20
D,GAT+LSTM_full_retrain,3,1604,wed,0.0,0.5964963436126709,0.0,0.5,,0.1,20
D,GAT+LSTM_full_retrain,3,1605,wed,0.0,0.8573146462440491,0.0,0.5,,0.15,20
D,GAT+LSTM_full_retrain,3,1606,wed,0.0,0.8337916731834412,0.0,0.5,,0.2,20
D,GAT+LSTM_full_retrain,3,1607,wed,0.0,0.814568042755127,0.0,0.5,,0.25,20
D,GAT+LSTM_full_retrain,3,1608,wed,0.0,0.898953914642334,0.0,0.5,,0.3,20
D,GAT+LSTM_full_retrain,3,1609,wed,0.0,0.6243370771408081,0.0,0.5,,0.35,20
D,GAT+LSTM_full_retrain,3,1610,wed,0.0,0.6342432498931885,0.0,0.5,,0.4,20
D,GAT+LSTM_full_retrain,3,1611,wed,0.0,0.7255380153656006,0.0,0.5,,0.45,20
D,GAT+LSTM_full_retrain,3,1612,wed,0.0,0.8521937131881714,0.0,0.5,,0.5,20
D,GAT+LSTM_full_retrain,3,1613,wed,0.0,0.29269617795944214,0.0,0.5,,0.5,20
D,GAT+LSTM_full_retrain,3,1614,wed,0.0,0.5665650963783264,0.0,0.5,,0.55,20
D,GAT+LSTM_full_retrain,3,1615,wed,0.0,0.5747981071472168,0.0,0.5,,0.6,20
D,GAT+LSTM_full_retrain,3,1616,wed,0.0,0.761155366897583,0.0,0.5,,0.65,20
D,GAT+LSTM_full_retrain,3,1617,wed,0.0,0.5296186208724976,0.0,0.5,,0.7,20
D,GAT+LSTM_full_retrain,3,1618,wed,0.0,0.8527464270591736,0.0,0.5,,0.75,20
D,GAT+LSTM_full_retrain,3,1619,wed,0.0,0.7747313976287842,0.0,0.5,,0.8,20
D,GAT+LSTM_full_retrain,3,1620,wed,0.0,0.5852206349372864,0.0,0.5,,0.85,20
D,GAT+LSTM_full_retrain,3,1621,wed,0.0,0.6719571948051453,0.0,0.5,,0.9,20
D,GAT+LSTM_full_retrain,3,1622,wed,0.0,0.44318026304244995,0.0,0.5,,0.9,20
D,GAT+LSTM_full_retrain,3,1623,wed,0.0,0.14227280020713806,0.0,0.5,,0.85,20
D,GAT+LSTM_full_retrain,3,1624,wed,0.0,0.15140461921691895,0.0,0.5,,0.8,20
D,GAT+LSTM_full_retrain,3,1625,wed,0.0,0.0672651007771492,0.0,0.5,,0.75,20
D,GAT+LSTM_full_retrain,3,1626,wed,0.0,0.021753402426838875,0.0,0.5,,0.7,20
D,GAT+LSTM_full_retrain,3,1627,wed,0.0,0.024241717532277107,0.0,0.5,,0.65,20
D,GAT+LSTM_full_retrain,3,1628,wed,0.0,0.019420446828007698,0.0,0.5,,0.6,20
D,GAT+LSTM_full_retrain,3,1629,wed,0.0,0.02690768428146839,0.0,0.5,,0.55,20
D,GAT+LSTM_full_retrain,3,1630,wed,0.0,0.030275270342826843,0.0,0.5,,0.5,20
D,GAT+LSTM_full_retrain,3,1631,wed,0.0,0.016707180067896843,0.0,0.5,,0.45,20
D,GAT+LSTM_full_retrain,3,1632,wed,0.0,0.028712917119264603,0.0,0.5,,0.4,20
D,GAT+LSTM_full_retrain,3,1633,wed,0.0,0.023928813636302948,0.0,0.5,,0.4,20
D,GAT+LSTM_full_retrain,3,1634,wed,0.0,0.04025785252451897,0.0,0.5,,0.35,20
D,GAT+LSTM_full_retrain,3,1635,wed,0.0,0.02111418917775154,0.0,0.5,,0.3,20
D,GAT+LSTM_full_retrain,3,1636,wed,0.0,0.004721767734736204,0.0,0.5,,0.25,20
D,GAT+LSTM_full_retrain,3,1637,wed,0.0,0.00601997971534729,0.0,0.5,,0.2,20
D,GAT+LSTM_full_retrain,3,1638,wed,0.0,0.006036304868757725,0.0,0.5,,0.15,20
D,GAT+LSTM_full_retrain,3,1639,wed,0.0,0.007887941785156727,0.0,0.5,,0.1,20
D,GAT+LSTM_full_retrain,3,1640,wed,0.0,0.006664668209850788,0.0,0.5,,0.05,20
D,GAT+LSTM_full_retrain,3,1641,wed,0.0,0.0037685094866901636,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1642,wed,0.0,0.00963989645242691,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1643,wed,0.0,0.0664186179637909,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1644,wed,0.0,0.08528410643339157,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1645,wed,0.0,0.049015190452337265,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1646,wed,0.0,0.03332620859146118,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1647,wed,0.0,0.0220487080514431,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1648,wed,0.0,0.033882319927215576,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1649,wed,0.0,0.03337601572275162,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1650,wed,0.0,0.028790786862373352,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1651,wed,0.0,0.027365965768694878,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1652,wed,0.0,0.009224449284374714,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1653,wed,0.0,0.02028193138539791,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1654,wed,0.0,0.005175466183573008,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1655,wed,0.0,0.007453504018485546,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1656,wed,0.0,0.0027216491289436817,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1657,wed,0.0,0.003767972579225898,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1658,wed,0.0,0.006775020621716976,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1659,wed,0.0,0.009603794664144516,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1660,wed,0.0,0.007509322836995125,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1661,wed,0.0,0.01667477935552597,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1662,wed,0.0,0.021900003775954247,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1663,wed,0.0,0.04086058586835861,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1664,wed,0.0,0.08751410245895386,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1665,wed,0.0,0.07961773872375488,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1666,wed,0.0,0.11146076023578644,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1667,wed,0.0,0.061615265905857086,0.0,0.5,,0.0,20
D,GAT+LSTM_full_retrain,3,1668,wed,1.0,0.039870742708444595,0.0,0.08333333333333333,0.736842105263158,0.0,20
D,GAT+LSTM_full_retrain,3,1669,wed,1.0,0.9282683730125427,0.6666666666666666,0.6130952380952381,0.8611111111111112,0.0,20
D,GAT+LSTM_full_retrain,3,1670,wed,1.0,0.9950656294822693,0.8,0.7767857142857142,0.9019607843137254,0.0,20
D,GAT+LSTM_full_retrain,3,1671,wed,1.0,0.997995138168335,0.8571428571428571,0.8524305555555556,0.921875,0.0,20
D,GAT+LSTM_full_retrain,3,1672,wed,1.0,0.9972213506698608,0.8888888888888888,0.8944444444444444,0.9333333333333333,0.0,20
D,GAT+LSTM_full_retrain,3,1673,wed,1.0,0.9973752498626709,0.9090909090909091,0.9204545454545454,0.9404761904761905,0.0,20
D,GAT+LSTM_full_retrain,3,1674,wed,1.0,0.9995452761650085,0.9230769230769231,0.9377705627705626,0.945054945054945,0.0,20
D,GAT+LSTM_full_retrain,3,1675,wed,1.0,0.999862790107727,0.9333333333333333,0.9499198717948718,0.9479166666666666,0.0,20
D,GAT+LSTM_full_retrain,3,1676,wed,1.0,0.9982652068138123,0.9411764705882353,0.9587912087912089,0.9494949494949494,0.0,20
D,GAT+LSTM_full_retrain,3,1677,wed,1.0,0.9993354678153992,0.9473684210526315,0.9654761904761905,0.95,0.0,20
D,GAT+LSTM_full_retrain,3,1678,wed,1.0,0.997369647026062,0.9523809523809523,0.9706439393939394,0.9494949494949495,0.0,20
D,GAT+LSTM_full_retrain,3,1679,wed,1.0,0.9991649389266968,0.9565217391304348,0.9747242647058824,0.9479166666666666,0.0,20
D,GAT+LSTM_full_retrain,3,1680,wed,1.0,0.9908457398414612,0.96,0.978004022121669,0.9450549450549451,0.0,20
D,GAT+LSTM_full_retrain,3,1681,wed,1.0,0.9954116940498352,0.9629629629629629,0.9806808688387635,0.9404761904761905,0.0,20
D,GAT+LSTM_full_retrain,3,1682,wed,1.0,0.9931954145431519,0.9655172413793104,0.9828947368421053,0.9333333333333333,0.0,20
D,GAT+LSTM_full_retrain,3,1683,wed,1.0,0.9939543604850769,0.967741935483871,0.9871710526315789,0.9375,0.0,20
D,GAT+LSTM_full_retrain,3,1684,wed,1.0,0.9821460843086243,0.9696969696969697,0.9909442724458204,0.9411764705882353,0.0,20
D,GAT+LSTM_full_retrain,3,1685,wed,1.0,0.9891924262046814,0.9714285714285714,0.9942982456140352,0.9444444444444444,0.0,20
